"season","holiday","weathersit","hum","casual","registered","cnt","raw_temp","raw_felt_temp","raw_windspeed","weekend","hr_cat"
"2","0","1",0.77,27,221,248,16.44,17,6.03,0,"Evening"
"2","0","1",0.77,13,110,123,16.44,17,0,0,"Evening"
"2","0","1",0.77,9,50,59,16.44,17,8.71,0,"Late Night"
"2","0","1",0.77,5,17,22,16.44,17,10.72,0,"Late Night"
"2","0","1",0.77,0,12,12,16.44,17,6.03,0,"Late Night"
"2","0","1",0.77,0,5,5,15.5,15.68,6.7,0,"Late Night"
"2","0","1",0.88,0,6,6,13.62,13.7,6.7,0,"Late Night"
"2","0","1",0.82,0,34,34,14.56,15.02,6.03,0,"Early Morning"
"2","0","1",0.88,5,165,170,13.62,13.7,6.7,0,"Early Morning"
"2","0","1",0.82,20,506,526,15.5,15.68,10.72,0,"Morning Peak"
"2","0","1",0.77,20,661,681,16.44,17,0,0,"Morning Peak"
"2","0","1",0.68,37,300,337,19.26,20.3,0,0,"Morning Peak"
"2","0","1",0.64,56,154,210,20.2,24.26,6.03,0,"Midday"
"2","0","1",0.47,67,170,237,23.02,24.92,14.74,0,"Midday"
"2","0","1",0.42,62,274,336,24.9,26.24,0,0,"Midday"
"2","0","1",0.37,65,250,315,24.9,26.24,18.76,0,"Midday"
"2","0","1",0.37,67,198,265,25.84,26.9,16.75,0,"Midday"
"2","0","1",0.3,99,234,333,26.78,26.9,0,0,"Midday"
"2","0","1",0.34,77,389,466,25.84,26.9,14.74,0,"Midday"
"2","0","1",0.34,91,778,869,25.84,26.9,16.75,0,"Afternoon Peak"
"2","0","1",0.34,110,703,813,24.9,26.24,18.76,0,"Afternoon Peak"
"2","0","1",0.34,65,537,602,24.9,26.24,18.76,0,"Afternoon Peak"
"2","0","1",0.36,76,402,478,23.02,24.92,20.1,0,"Evening"
"2","0","1",0.41,30,283,313,21.14,24.92,22.11,0,"Evening"
"2","0","1",0.46,35,193,228,20.2,24.92,10.72,0,"Evening"
"2","0","1",0.52,42,135,177,18.32,18.98,8.71,0,"Evening"
"2","0","1",0.56,18,59,77,18.32,18.98,10.72,0,"Late Night"
"2","0","1",0.56,4,25,29,18.32,18.98,10.72,0,"Late Night"
"2","0","1",0.56,2,17,19,18.32,18.98,0,0,"Late Night"
"2","0","1",0.6,0,8,8,17.38,18.32,6.03,0,"Late Night"
"2","0","1",0.63,1,9,10,16.44,17,0,0,"Late Night"
"2","0","1",0.72,1,28,29,15.5,15.68,6.7,0,"Early Morning"
"2","0","1",0.68,8,131,139,16.44,17,6.03,0,"Early Morning"
"2","0","1",0.72,19,409,428,16.44,17,6.7,0,"Morning Peak"
"2","0","1",0.6,37,663,700,19.26,20.3,6.03,0,"Morning Peak"
"2","0","1",0.53,47,335,382,21.14,24.92,10.72,0,"Morning Peak"
"2","0","1",0.47,62,187,249,23.02,24.92,16.75,0,"Midday"
"2","0","1",0.42,65,199,264,24.9,26.24,16.75,0,"Midday"
"2","0","1",0.39,89,280,369,25.84,26.9,22.11,0,"Midday"
"2","0","1",0.37,129,287,416,26.78,26.9,16.75,0,"Midday"
"2","0","1",0.31,128,245,373,27.72,28.22,26.13,0,"Midday"
"2","0","1",0.29,98,299,397,27.72,28.22,18.76,0,"Midday"
"2","0","1",0.29,111,412,523,27.72,28.22,20.1,0,"Midday"
"2","0","1",0.29,114,679,793,27.72,28.22,12.73,0,"Afternoon Peak"
"2","0","1",0.27,147,576,723,27.72,28.22,14.74,0,"Afternoon Peak"
"2","0","1",0.3,95,460,555,26.78,26.9,14.74,0,"Afternoon Peak"
"2","0","1",0.32,117,291,408,25.84,26.9,8.71,0,"Evening"
"2","0","1",0.37,83,256,339,24.9,26.24,8.71,0,"Evening"
"2","0","1",0.41,61,230,291,23.96,26.24,6.7,0,"Evening"
"2","0","1",0.57,52,163,215,22.08,24.92,10.72,0,"Evening"
"2","0","1",0.53,54,152,206,22.08,24.92,6.7,1,"Late Night"
"2","0","1",0.53,34,89,123,22.08,24.92,6.03,1,"Late Night"
"2","0","1",0.5,21,68,89,22.08,24.92,14.74,1,"Late Night"
"2","0","1",0.57,12,28,40,21.14,24.92,0,1,"Late Night"
"2","0","1",0.57,2,6,8,21.14,24.92,0,1,"Late Night"
"2","0","1",0.56,4,15,19,20.2,24.92,6.7,1,"Early Morning"
"2","0","1",0.64,17,63,80,18.32,18.98,6.7,1,"Early Morning"
"2","0","1",0.64,26,61,87,19.26,20.3,6.7,1,"Morning Peak"
"2","0","1",0.61,42,202,244,21.14,24.26,6.7,1,"Morning Peak"
"2","0","1",0.57,99,241,340,22.08,24.92,10.72,1,"Morning Peak"
"2","0","1",0.51,168,298,466,24.9,26.9,6.7,1,"Midday"
"2","0","1",0.35,218,351,569,27.72,28.22,0,1,"Midday"
"2","0","1",0.29,196,335,531,29.6,30.2,16.75,1,"Midday"
"2","0","1",0.24,236,349,585,30.54,30.2,18.76,1,"Midday"
"2","0","1",0.23,239,354,593,30.54,30.2,12.73,1,"Midday"
"2","0","1",0.2,218,337,555,31.48,30.86,20.1,1,"Midday"
"2","0","1",0.24,219,315,534,30.54,30.2,12.73,1,"Midday"
"2","0","1",0.24,238,257,495,31.48,30.86,0,1,"Afternoon Peak"
"2","0","1",0.24,175,276,451,30.54,30.2,14.74,1,"Afternoon Peak"
"2","0","1",0.29,128,232,360,29.6,30.2,10.72,1,"Afternoon Peak"
"2","0","1",0.35,125,238,363,27.72,28.22,14.74,1,"Evening"
"2","0","1",0.4,105,211,316,26.78,26.9,12.73,1,"Evening"
"2","0","1",0.58,63,151,214,24.9,26.9,10.72,1,"Evening"
"2","0","1",0.61,69,161,230,23.96,26.24,10.72,1,"Evening"
"2","0","1",0.69,33,125,158,23.02,24.92,6.7,1,"Late Night"
"2","0","1",0.73,32,84,116,22.08,24.26,8.71,1,"Late Night"
"2","0","1",0.69,17,56,73,22.08,24.26,8.71,1,"Late Night"
"2","0","1",0.73,6,23,29,22.08,24.26,6.7,1,"Late Night"
"2","0","1",0.78,1,9,10,21.14,22.94,6.03,1,"Late Night"
"2","0","1",0.69,3,10,13,21.14,24.26,6.03,1,"Early Morning"
"2","0","1",0.73,3,27,30,21.14,22.94,0,1,"Early Morning"
"2","0","1",0.78,21,41,62,20.2,22.28,6.7,1,"Morning Peak"
"2","0","1",0.73,59,122,181,22.08,24.26,6.03,1,"Morning Peak"
"2","0","1",0.58,91,175,266,24.9,26.9,0,1,"Morning Peak"
"2","0","1",0.4,148,265,413,27.72,28.88,6.7,1,"Midday"
"2","0","1",0.45,184,315,499,27.72,28.88,6.03,1,"Midday"
"2","0","1",0.3,173,329,502,30.54,30.86,0,1,"Midday"
"2","0","1",0.28,204,288,492,31.48,32.18,8.71,1,"Midday"
"2","0","1",0.3,186,314,500,31.48,32.18,8.71,1,"Midday"
"2","0","1",0.3,159,316,475,31.48,32.18,14.74,1,"Midday"
"2","0","1",0.36,173,335,508,31.48,32.84,18.76,1,"Midday"
"2","0","1",0.41,184,337,521,30.54,32.84,18.76,1,"Afternoon Peak"
"2","0","1",0.38,164,326,490,30.54,32.18,14.74,1,"Afternoon Peak"
"2","0","1",0.28,115,260,375,30.54,30.86,18.76,1,"Afternoon Peak"
"2","0","1",0.48,113,250,363,27.72,28.88,10.72,1,"Evening"
"2","0","1",0.62,83,170,253,25.84,28.88,10.72,1,"Evening"
"2","0","1",0.65,42,117,159,24.9,26.9,10.72,1,"Evening"
"2","0","1",0.58,30,80,110,25.84,28.22,6.7,1,"Evening"
"2","0","1",0.65,8,33,41,24.9,26.9,6.7,0,"Late Night"
"2","0","1",0.74,9,15,24,23.02,24.92,10.72,0,"Late Night"
"2","0","1",0.74,5,12,17,23.02,24.92,6.7,0,"Late Night"
"2","0","1",0.78,2,4,6,22.08,22.94,6.7,0,"Late Night"
"2","0","1",0.78,0,7,7,22.08,22.94,8.71,0,"Late Night"
"2","0","1",0.78,1,36,37,22.08,22.94,8.71,0,"Early Morning"
"2","0","1",0.83,8,136,144,21.14,22.28,6.7,0,"Early Morning"
"2","0","1",0.78,25,478,503,22.08,22.94,6.7,0,"Morning Peak"
"2","0","1",0.74,38,613,651,23.02,24.92,8.71,0,"Morning Peak"
"2","0","1",0.65,57,259,316,24.9,26.9,8.71,0,"Morning Peak"
"2","0","1",0.62,52,95,147,25.84,28.88,10.72,0,"Midday"
"2","0","2",0.48,59,143,202,27.72,28.88,14.74,0,"Midday"
"2","0","2",0.43,63,198,261,29.6,32.18,12.73,0,"Midday"
"2","0","2",0.41,63,185,248,29.6,30.86,20.1,0,"Midday"
"2","0","2",0.34,66,193,259,30.54,32.18,18.76,0,"Midday"
"2","0","1",0.41,72,187,259,29.6,30.86,24.12,0,"Midday"
"2","0","2",0.41,87,340,427,29.6,30.86,28.14,0,"Midday"
"2","0","2",0.41,85,715,800,29.6,30.86,24.12,0,"Afternoon Peak"
"2","0","2",0.43,105,726,831,29.6,32.18,20.1,0,"Afternoon Peak"
"2","0","2",0.48,89,507,596,27.72,28.88,22.11,0,"Afternoon Peak"
"2","0","2",0.48,61,333,394,26.78,28.22,14.74,0,"Evening"
"2","0","2",0.58,32,218,250,25.84,28.22,12.73,0,"Evening"
"2","0","2",0.58,22,142,164,25.84,28.22,12.73,0,"Evening"
"2","0","2",0.58,8,72,80,24.9,26.9,14.74,0,"Evening"
"2","0","2",0.58,2,26,28,24.9,26.9,14.74,0,"Late Night"
"2","0","2",0.65,5,11,16,23.96,26.24,10.72,0,"Late Night"
"2","0","2",0.65,0,6,6,23.96,26.24,12.73,0,"Late Night"
"2","0","2",0.69,3,9,12,23.02,24.92,16.75,0,"Late Night"
"2","0","3",0.88,0,4,4,20.2,20.3,10.72,0,"Late Night"
"2","0","3",0.88,1,28,29,20.2,20.3,8.71,0,"Early Morning"
"2","0","2",0.88,6,130,136,20.2,20.3,8.71,0,"Early Morning"
"2","0","3",0.88,16,287,303,21.14,20.96,16.75,0,"Morning Peak"
"2","0","2",0.88,15,598,613,21.14,20.96,14.74,0,"Morning Peak"
"2","0","2",0.89,31,254,285,22.08,22.28,18.76,0,"Morning Peak"
"2","0","3",0.89,29,96,125,22.08,22.28,18.76,0,"Midday"
"2","0","3",0.83,8,57,65,23.02,24.26,24.12,0,"Midday"
"2","0","3",0.83,19,76,95,23.02,24.26,16.75,0,"Midday"
"2","0","3",0.83,11,48,59,23.02,24.26,12.73,0,"Midday"
"2","0","3",0.89,12,48,60,22.08,22.28,16.75,0,"Midday"
"2","0","3",0.89,22,94,116,23.02,22.94,12.73,0,"Midday"
"2","0","2",0.89,30,209,239,23.02,22.94,18.76,0,"Midday"
"2","0","2",0.89,56,625,681,23.02,22.94,18.76,0,"Afternoon Peak"
"2","0","1",0.83,57,596,653,23.96,26.24,12.73,0,"Afternoon Peak"
"2","0","1",0.83,47,444,491,23.96,26.24,12.73,0,"Afternoon Peak"
"2","0","1",0.83,36,350,386,23.96,26.24,12.73,0,"Evening"
"2","0","1",0.83,41,233,274,23.96,26.24,6.7,0,"Evening"
"2","0","1",0.94,19,188,207,23.02,22.94,6.7,0,"Evening"
"2","0","3",0.94,11,78,89,23.02,22.94,14.74,0,"Evening"
"2","0","2",0.94,7,27,34,23.02,22.94,12.73,0,"Late Night"
"2","0","1",0.78,7,21,28,22.08,22.94,0,0,"Late Night"
"2","0","1",0.83,0,4,4,21.14,22.28,8.71,0,"Late Night"
"2","0","1",0.83,1,7,8,21.14,22.28,12.73,0,"Late Night"
"2","0","1",0.83,1,9,10,20.2,20.96,8.71,0,"Late Night"
"2","0","1",0.83,2,38,40,20.2,20.96,12.73,0,"Early Morning"
"2","0","1",0.83,6,188,194,20.2,20.96,14.74,0,"Early Morning"
"2","0","1",0.83,25,480,505,20.2,20.96,20.1,0,"Morning Peak"
"2","0","2",0.73,41,672,713,21.14,22.94,34.84,0,"Morning Peak"
"2","0","2",0.69,54,298,352,22.08,24.26,38.86,0,"Morning Peak"
"2","0","2",0.65,64,134,198,22.08,24.26,28.14,0,"Midday"
"2","0","2",0.54,64,182,246,23.02,24.92,30.15,0,"Midday"
"2","0","2",0.44,93,241,334,23.96,26.24,28.14,0,"Midday"
"2","0","2",0.45,52,203,255,24.9,26.24,26.13,0,"Midday"
"2","0","2",0.37,98,222,320,25.84,26.9,28.14,0,"Midday"
"2","0","1",0.32,65,216,281,25.84,26.9,32.83,0,"Midday"
"2","0","1",0.3,72,320,392,25.84,26.9,32.83,0,"Midday"
"2","0","1",0.32,75,782,857,25.84,26.9,32.83,0,"Afternoon Peak"
"2","0","1",0.32,104,640,744,25.84,26.9,30.15,0,"Afternoon Peak"
"2","0","1",0.34,123,548,671,24.9,26.24,26.13,0,"Afternoon Peak"
"2","0","1",0.36,86,362,448,23.96,26.24,28.14,0,"Evening"
"2","0","1",0.44,79,317,396,22.08,24.92,24.12,0,"Evening"
"2","0","1",0.5,29,209,238,21.14,24.92,20.1,0,"Evening"
"2","0","1",0.5,25,128,153,21.14,24.92,18.76,0,"Evening"
"2","0","1",0.53,3,45,48,20.2,24.92,20.1,0,"Late Night"
"2","0","1",0.56,4,17,21,20.2,24.92,14.74,0,"Late Night"
"2","0","2",0.53,1,8,9,21.14,24.92,16.75,0,"Late Night"
"2","0","2",0.53,1,4,5,21.14,24.92,18.76,0,"Late Night"
"2","0","2",0.56,0,6,6,20.2,24.92,16.75,0,"Late Night"
"2","0","2",0.56,0,40,40,20.2,24.92,16.75,0,"Early Morning"
"2","0","1",0.6,12,169,181,19.26,20.3,18.76,0,"Early Morning"
"2","0","1",0.6,26,480,506,20.2,24.26,18.76,0,"Morning Peak"
"2","0","1",0.64,37,682,719,20.2,24.26,22.11,0,"Morning Peak"
"2","0","1",0.61,45,312,357,21.14,24.26,14.74,0,"Morning Peak"
"2","0","1",0.65,47,132,179,22.08,24.26,28.14,0,"Midday"
"2","0","1",0.57,60,168,228,23.02,24.92,16.75,0,"Midday"
"2","0","2",0.61,55,210,265,23.02,24.92,14.74,0,"Midday"
"2","0","1",0.57,71,213,284,23.96,26.24,10.72,0,"Midday"
"2","0","1",0.54,84,214,298,24.9,26.9,18.76,0,"Midday"
"2","0","1",0.48,111,213,324,26.78,28.22,20.1,0,"Midday"
"2","0","1",0.51,70,368,438,25.84,28.22,18.76,0,"Midday"
"2","0","1",0.48,117,750,867,25.84,28.22,14.74,0,"Afternoon Peak"
"2","0","1",0.42,107,716,823,26.78,28.22,12.73,0,"Afternoon Peak"
"2","0","1",0.48,96,483,579,24.9,26.9,16.75,0,"Afternoon Peak"
"2","0","1",0.65,84,351,435,23.02,24.92,16.75,0,"Evening"
"2","0","1",0.65,67,270,337,22.08,24.26,10.72,0,"Evening"
"2","0","2",0.65,46,196,242,22.08,24.26,14.74,0,"Evening"
"2","0","2",0.69,36,136,172,21.14,24.26,10.72,0,"Evening"
"2","0","1",0.73,26,68,94,20.2,22.94,10.72,0,"Late Night"
"2","0","1",0.78,9,42,51,19.26,20.3,12.73,0,"Late Night"
"2","0","1",0.83,0,15,15,18.32,18.98,6.7,0,"Late Night"
"2","0","1",0.83,2,3,5,18.32,18.98,10.72,0,"Late Night"
"2","0","1",0.83,1,13,14,18.32,18.98,10.72,0,"Late Night"
"2","0","1",0.88,2,31,33,17.38,18.32,6.7,0,"Early Morning"
"2","0","1",0.83,9,142,151,17.38,18.32,8.71,0,"Early Morning"
"2","0","1",0.83,17,413,430,18.32,18.98,10.72,0,"Morning Peak"
"2","0","1",0.69,44,609,653,20.2,22.94,10.72,0,"Morning Peak"
"2","0","1",0.65,58,308,366,21.14,24.26,10.72,0,"Morning Peak"
"2","0","1",0.57,56,160,216,22.08,24.92,10.72,0,"Midday"
"2","0","1",0.5,106,180,286,23.02,24.92,12.73,0,"Midday"
"2","0","1",0.45,111,292,403,24.9,26.24,10.72,0,"Midday"
"2","0","1",0.42,121,272,393,24.9,26.24,16.75,0,"Midday"
"2","0","1",0.39,121,255,376,25.84,26.9,12.73,0,"Midday"
"2","0","1",0.39,107,270,377,25.84,26.9,12.73,0,"Midday"
"2","0","1",0.37,132,426,558,25.84,26.9,12.73,0,"Midday"
"2","0","1",0.37,125,698,823,26.78,26.9,18.76,0,"Afternoon Peak"
"2","0","1",0.39,121,572,693,25.84,26.9,14.74,0,"Afternoon Peak"
"2","0","1",0.42,98,369,467,24.9,26.24,10.72,0,"Afternoon Peak"
"2","0","1",0.44,89,296,385,23.96,26.24,12.73,0,"Evening"
"2","0","1",0.5,83,250,333,23.02,24.92,6.7,0,"Evening"
"2","0","1",0.53,79,242,321,22.08,24.92,8.71,0,"Evening"
"2","0","1",0.53,46,176,222,21.14,24.92,16.75,0,"Evening"
"2","0","1",0.56,25,112,137,19.26,20.3,8.71,1,"Late Night"
"2","0","1",0.56,16,79,95,18.32,18.98,0,1,"Late Night"
"2","0","1",0.53,12,55,67,19.26,20.3,0,1,"Late Night"
"2","0","1",0.6,8,19,27,18.32,18.98,6.03,1,"Late Night"
"2","0","1",0.68,3,5,8,17.38,18.32,8.71,1,"Late Night"
"2","0","1",0.68,2,21,23,17.38,18.32,6.7,1,"Early Morning"
"2","0","1",0.68,11,36,47,17.38,18.32,12.73,1,"Early Morning"
"2","0","1",0.68,10,68,78,17.38,18.32,12.73,1,"Morning Peak"
"2","0","1",0.64,47,157,204,19.26,20.3,10.72,1,"Morning Peak"
"2","0","1",0.6,88,279,367,20.2,24.26,6.03,1,"Morning Peak"
"2","0","1",0.47,139,296,435,22.08,24.92,12.73,1,"Midday"
"2","0","1",0.39,213,353,566,23.02,24.92,10.72,1,"Midday"
"2","0","1",0.41,254,349,603,23.96,26.24,6.7,1,"Midday"
"2","0","1",0.34,293,324,617,25.84,26.9,10.72,1,"Midday"
"2","0","1",0.37,264,309,573,25.84,26.9,14.74,1,"Midday"
"2","0","1",0.35,295,288,583,26.78,26.9,16.75,1,"Midday"
"2","0","2",0.37,238,304,542,25.84,26.9,6.7,1,"Midday"
"2","0","2",0.37,244,349,593,25.84,26.9,16.75,1,"Afternoon Peak"
"2","0","2",0.37,256,315,571,25.84,26.9,14.74,1,"Afternoon Peak"
"2","0","2",0.42,184,277,461,24.9,26.24,12.73,1,"Afternoon Peak"
"2","0","2",0.47,123,229,352,23.02,24.92,12.73,1,"Evening"
"2","0","2",0.5,98,192,290,22.08,24.92,14.74,1,"Evening"
"2","0","1",0.53,91,189,280,21.14,24.92,20.1,1,"Evening"
"2","0","1",0.53,49,134,183,20.2,24.92,20.1,1,"Evening"
"2","0","1",0.56,31,117,148,18.32,18.98,8.71,1,"Late Night"
"2","0","1",0.6,21,67,88,18.32,18.98,10.72,1,"Late Night"
"2","0","1",0.56,19,55,74,18.32,18.98,6.03,1,"Late Night"
"2","0","1",0.64,6,22,28,17.38,18.32,6.7,1,"Late Night"
"2","0","1",0.64,2,16,18,17.38,18.32,6.03,1,"Late Night"
"2","0","1",0.68,4,13,17,17.38,18.32,8.71,1,"Early Morning"
"2","0","1",0.72,7,16,23,16.44,17,6.7,1,"Early Morning"
"2","0","1",0.72,18,30,48,16.44,17,6.03,1,"Morning Peak"
"2","0","1",0.68,24,95,119,18.32,18.98,16.75,1,"Morning Peak"
"2","0","1",0.68,91,183,274,18.32,18.98,10.72,1,"Morning Peak"
"2","0","1",0.64,148,288,436,19.26,20.3,0,1,"Midday"
"2","0","1",0.57,196,350,546,21.14,24.92,6.7,1,"Midday"
"2","0","1",0.57,260,355,615,21.14,24.92,0,1,"Midday"
"2","0","1",0.53,267,347,614,22.08,24.92,10.72,1,"Midday"
"2","0","1",0.53,255,327,582,22.08,24.92,0,1,"Midday"
"2","0","1",0.5,203,260,463,23.02,24.92,14.74,1,"Midday"
"2","0","1",0.54,240,340,580,23.02,24.92,20.1,1,"Midday"
"2","0","1",0.57,232,361,593,22.08,24.92,14.74,1,"Afternoon Peak"
"2","0","1",0.53,203,310,513,22.08,24.92,12.73,1,"Afternoon Peak"
"2","0","1",0.53,146,244,390,22.08,24.92,10.72,1,"Afternoon Peak"
"2","0","1",0.57,101,201,302,21.14,24.92,12.73,1,"Evening"
"2","0","1",0.57,76,170,246,21.14,24.92,12.73,1,"Evening"
"2","0","1",0.6,55,98,153,20.2,24.26,12.73,1,"Evening"
"2","0","1",0.64,29,79,108,19.26,20.3,12.73,1,"Evening"
"2","0","1",0.73,12,28,40,18.32,18.98,16.75,0,"Late Night"
"2","0","1",0.77,9,5,14,17.38,18.32,14.74,0,"Late Night"
"2","0","1",0.77,3,6,9,17.38,18.32,14.74,0,"Late Night"
"2","0","2",0.83,1,3,4,16.44,17,14.74,0,"Late Night"
"2","0","2",0.77,0,9,9,17.38,18.32,12.73,0,"Late Night"
"2","0","3",0.83,1,22,23,16.44,17,8.71,0,"Early Morning"
"2","0","3",0.88,0,37,37,16.44,17,8.71,0,"Early Morning"
"2","0","3",0.94,10,135,145,16.44,17,14.74,0,"Morning Peak"
"2","0","2",0.83,27,447,474,17.38,18.32,12.73,0,"Morning Peak"
"2","0","2",0.83,28,222,250,17.38,18.32,14.74,0,"Morning Peak"
"2","0","3",0.88,13,78,91,17.38,18.32,6.7,0,"Midday"
"2","0","2",0.88,25,96,121,17.38,18.32,10.72,0,"Midday"
"2","0","3",0.78,29,139,168,18.32,18.98,8.71,0,"Midday"
"2","0","2",0.73,51,174,225,19.26,20.3,8.71,0,"Midday"
"2","0","2",0.68,59,160,219,19.26,20.3,12.73,0,"Midday"
"2","0","2",0.69,61,176,237,20.2,22.94,12.73,0,"Midday"
"2","0","2",0.73,53,279,332,20.2,22.94,12.73,0,"Midday"
"2","0","2",0.73,54,669,723,20.2,22.94,12.73,0,"Afternoon Peak"
"2","0","2",0.69,47,595,642,21.14,24.26,10.72,0,"Afternoon Peak"
"2","0","2",0.73,52,411,463,21.14,22.94,6.03,0,"Afternoon Peak"
"2","0","2",0.73,45,317,362,21.14,22.94,8.71,0,"Evening"
"2","0","2",0.73,35,238,273,21.14,22.94,6.7,0,"Evening"
"2","0","2",0.73,21,143,164,21.14,22.94,10.72,0,"Evening"
"2","0","3",0.78,17,57,74,20.2,22.28,12.73,0,"Evening"
"2","0","2",0.78,5,30,35,20.2,22.28,10.72,0,"Late Night"
"2","0","2",0.78,1,13,14,20.2,22.28,10.72,0,"Late Night"
"2","0","2",0.78,1,14,15,20.2,22.28,8.71,0,"Late Night"
"2","0","2",0.78,1,7,8,20.2,22.28,6.7,0,"Late Night"
"2","0","2",0.78,1,9,10,20.2,22.28,8.71,0,"Late Night"
"2","0","2",0.78,3,34,37,20.2,22.28,12.73,0,"Early Morning"
"2","0","2",0.78,9,152,161,20.2,22.28,6.7,0,"Early Morning"
"2","0","2",0.78,18,462,480,20.2,22.28,8.71,0,"Morning Peak"
"2","0","2",0.78,40,633,673,20.2,22.28,10.72,0,"Morning Peak"
"2","0","1",0.73,40,288,328,22.08,24.26,6.03,0,"Morning Peak"
"2","0","1",0.73,44,136,180,22.08,24.26,6.03,0,"Midday"
"2","0","1",0.69,56,174,230,23.02,24.92,8.71,0,"Midday"
"2","0","1",0.65,70,222,292,24.9,26.9,6.03,0,"Midday"
"2","0","1",0.58,69,203,272,26.78,28.88,8.71,0,"Midday"
"2","0","1",0.58,61,166,227,27.72,30.86,6.7,0,"Midday"
"2","0","1",0.59,72,187,259,28.66,32.84,10.72,0,"Midday"
"2","0","1",0.55,48,286,334,29.6,34.16,14.74,0,"Midday"
"2","0","1",0.55,86,725,811,29.6,34.16,12.73,0,"Afternoon Peak"
"2","0","1",0.55,91,704,795,29.6,34.16,10.72,0,"Afternoon Peak"
"2","0","1",0.59,82,432,514,29.6,34.82,14.74,0,"Afternoon Peak"
"2","0","1",0.55,59,399,458,29.6,34.16,16.75,0,"Evening"
"2","0","1",0.62,37,239,276,27.72,30.86,10.72,0,"Evening"
"2","0","1",0.79,51,240,291,25.84,30.2,6.03,0,"Evening"
"2","0","1",0.79,23,102,125,25.84,30.2,8.71,0,"Evening"
"2","0","1",0.79,5,48,53,24.9,28.22,12.73,0,"Late Night"
"2","0","1",0.79,7,20,27,23.96,26.24,12.73,0,"Late Night"
"2","0","1",0.83,1,5,6,23.02,24.26,10.72,0,"Late Night"
"2","0","1",0.83,2,6,8,23.02,24.26,8.71,0,"Late Night"
"2","0","1",0.83,1,6,7,23.02,24.26,6.03,0,"Late Night"
"2","0","1",0.83,2,37,39,23.02,24.26,6.03,0,"Early Morning"
"2","0","2",0.89,9,156,165,22.08,22.28,6.03,0,"Early Morning"
"2","0","2",0.89,20,444,464,23.02,22.94,0,0,"Morning Peak"
"2","0","2",0.79,43,600,643,24.9,28.22,6.7,0,"Morning Peak"
"2","0","2",0.74,40,276,316,25.84,30.2,0,0,"Morning Peak"
"2","0","1",0.52,41,126,167,30.54,34.82,8.71,0,"Midday"
"2","0","1",0.49,54,134,188,31.48,36.14,12.73,0,"Midday"
"2","0","1",0.47,30,150,180,32.42,36.8,10.72,0,"Midday"
"2","0","1",0.44,48,163,211,32.42,36.14,6.7,0,"Midday"
"2","0","1",0.39,56,134,190,33.36,36.8,12.73,0,"Midday"
"2","0","1",0.35,36,143,179,34.3,38.12,0,0,"Midday"
"2","0","1",0.35,51,284,335,34.3,38.12,6.7,0,"Midday"
"2","0","1",0.37,80,611,691,34.3,38.12,0,0,"Afternoon Peak"
"2","0","1",0.37,81,591,672,34.3,38.12,0,0,"Afternoon Peak"
"2","0","1",0.37,90,449,539,33.36,36.14,16.75,0,"Afternoon Peak"
"2","0","1",0.39,81,326,407,32.42,34.82,14.74,0,"Evening"
"2","0","1",0.44,42,302,344,31.48,34.16,6.03,0,"Evening"
"2","0","1",0.46,31,226,257,30.54,34.16,6.7,0,"Evening"
"2","0","1",0.59,21,102,123,28.66,32.84,6.7,0,"Evening"
"3","0","1",0.7,16,53,69,26.78,30.2,6.03,0,"Late Night"
"3","0","1",0.79,2,16,18,25.84,30.2,8.71,0,"Late Night"
"3","0","1",0.79,11,7,18,25.84,30.2,6.7,0,"Late Night"
"3","0","1",0.74,3,8,11,25.84,30.2,0,0,"Late Night"
"3","0","1",0.84,1,11,12,24.9,28.22,6.03,0,"Late Night"
"3","0","1",0.84,3,37,40,24.9,28.22,6.7,0,"Early Morning"
"3","0","2",0.84,3,147,150,24.9,28.22,6.03,0,"Early Morning"
"3","0","2",0.84,26,437,463,24.9,28.22,6.03,0,"Morning Peak"
"3","0","1",0.7,27,563,590,26.78,30.2,0,0,"Morning Peak"
"3","0","1",0.55,32,224,256,29.6,34.16,12.73,0,"Morning Peak"
"3","0","1",0.49,36,114,150,31.48,36.14,6.7,0,"Midday"
"3","0","1",0.41,40,121,161,32.42,36.14,8.71,0,"Midday"
"3","0","1",0.35,33,182,215,34.3,38.12,12.73,0,"Midday"
"3","0","1",0.35,31,141,172,34.3,38.12,0,0,"Midday"
"3","0","1",0.37,27,149,176,33.36,36.14,10.72,0,"Midday"
"3","0","1",0.33,40,154,194,35.24,38.78,10.72,0,"Midday"
"3","0","1",0.35,37,283,320,34.3,38.12,8.71,0,"Midday"
"3","0","1",0.37,80,535,615,33.36,36.14,0,0,"Afternoon Peak"
"3","0","1",0.41,78,562,640,32.42,36.14,12.73,0,"Afternoon Peak"
"3","0","1",0.39,84,415,499,33.36,36.8,14.74,0,"Afternoon Peak"
"3","0","1",0.44,79,357,436,32.42,36.14,12.73,0,"Evening"
"3","0","1",0.52,55,256,311,30.54,34.82,12.73,0,"Evening"
"3","0","1",0.63,22,221,243,29.6,36.14,10.72,0,"Evening"
"3","0","1",0.59,12,134,146,29.6,34.82,6.03,0,"Evening"
"3","0","2",0.7,16,77,93,27.72,32.18,6.7,0,"Late Night"
"3","0","1",0.75,3,28,31,27.72,32.84,10.72,0,"Late Night"
"3","0","1",0.79,0,12,12,26.78,30.86,0,0,"Late Night"
